symbol,count_high_z,vol_7d_highz,vol_7d_rest,vol_14d_highz,vol_14d_rest,vol_30d_highz,vol_30d_rest,uplift_7d,uplift_14d,uplift_30d
ZRX,11,1.566036088363752,0.8909549183934198,1.5006957723796455,0.9209666525329339,1.3406339740759448,0.952457373536352,1.7577051947674822,1.6294789482901286,1.4075527276337239
AXS,14,1.4065823048008306,0.8045185190089217,1.334558386020333,0.8342560217494244,1.2776438023359251,0.8595468045947616,1.7483529236015416,1.5996988349233379,1.4864156268235769
VET,10,1.4968540758092075,0.8562175009560258,1.6449401903608312,0.8797331604521234,1.5075926216606053,0.9120381404995939,1.7482170992041939,1.8698171949269744,1.6529929557932523
CAKE,26,1.4628253728677667,0.8448395771441171,1.3687061511837513,0.9117678295975722,1.3253708651092475,0.9729853215859221,1.731483008659087,1.5011564421919321,1.3621694343229689
ETC,24,1.1538201169547855,0.6663798654950357,1.1093070446497284,0.6844117843885219,1.055935770302568,0.7084293785365227,1.7314750590455543,1.620818153563535,1.4905307463164867
LTC,29,1.1477410308375278,0.6631279045901498,1.0835050166717926,0.6897839418647321,1.078041532931815,0.7184756587108598,1.730798874384416,1.5707889832034823,1.5004565845224511
ATOM,19,1.2746363392796138,0.7520587297227986,1.17057503086346,0.7849144367145753,1.165444130808801,0.808935026315878,1.6948627665680207,1.491340936170251,1.4407141400670556
NEO,9,1.3431263223877885,0.8038337964012359,1.4412467608513353,0.830036940735973,1.2497780249241754,0.8679569641208894,1.6709005374008477,1.736364600319376,1.439907825602867
GALA,13,1.641732335529954,0.9858881902279136,1.5529046611670094,1.0178330123864834,1.4424251203548264,1.050378784924398,1.6652317694873948,1.5256968896361096,1.373242815884411
APE,11,1.6552773692431018,0.9964479487073261,1.3932052287714898,1.0599348284833814,1.2000818982238988,1.1179698139187646,1.6611779585581596,1.314425369685202,1.073447496777494
FIL,18,1.334838712098307,0.8059247636524012,1.2937746342850505,0.8397146326456616,1.2164631242349027,0.8688802922281458,1.6562820405826724,1.5407313198875632,1.4000353502269223
RON,10,1.3038890208490514,0.7909773892766364,1.079242745694017,0.8238155219997382,0.9983789790996035,0.860145440520878,1.6484529627850453,1.3100539099751995,1.160709494076973
BTSE,129,1.435982533157014,0.872329312675559,1.4809491203471339,0.9142887286672576,1.5307000570369316,0.9494821388812839,1.646147288978115,1.6197827599886165,1.6121420239041684
TKX,6,1.1881823081052205,0.722123835157636,1.0936050946276377,0.7591897053798449,0.9341711041260753,0.8070410398412432,1.6453996534345752,1.440489889256961,1.1575261455227115
FLOW,20,1.2643240800647135,0.7739540490324412,1.2936046734816766,0.7921137709930302,1.2084111889951055,0.8205788618281435,1.633590626788901,1.6331046383147139,1.4726326075508718
GAS,11,1.2727683023839083,0.7833662387091271,1.194703978561118,0.8212903160864379,1.1313755171597781,0.8816854266976779,1.6247423484591883,1.4546670710231284,1.2831963452059152
FLR,6,1.232025184206203,0.7632722040745538,1.133554420717726,0.7947350547880068,1.004585070326972,0.8408697082365031,1.6141360547774686,1.4263299622791878,1.1946976570648713
QNT,19,1.1793416863522366,0.7433825044117442,1.1421037994326557,0.7822875164475392,1.1496045936312718,0.8116022073656943,1.5864533794556772,1.4599540136075353,1.416463118505639
LINK,31,1.306509065134507,0.8283072168535198,1.3430173164417927,0.8541713269360977,1.29146363569453,0.8914372110731509,1.57732425669008,1.5723043774592385,1.4487432425440372
ADA,33,1.227514768086392,0.7858997422239117,1.1882208393366018,0.8419080333057761,1.1494904062534816,0.9127074666584145,1.561922853687181,1.4113427979431654,1.2594291689778456
AERO,5,1.7122922454016671,1.0992255823148722,1.4563508302389865,1.1441818059935296,1.2298930765857157,1.1938918049568479,1.5577259781342885,1.2728316624248281,1.0301545512578245
SNX,15,1.4223129899708147,0.9168249159743057,1.3770733183076316,0.9435617090249353,1.2910288338758533,0.9688172489198708,1.551346353255822,1.4594417144488427,1.3325824197651461
EGLD,24,1.1590982931765021,0.7473986442540563,1.1917764376899647,0.774535216719409,1.177199906110871,0.8065716746804324,1.5508434516005096,1.538698837656222,1.4595105965967419
OM,33,1.464069650111904,0.9440838907878993,1.2603821810922236,1.015749777375366,1.1472632310837367,1.2100781725658736,1.550783425496269,1.240839239314403,0.9480901788774995
ENS,28,1.6296686658446853,1.051242688000683,1.5161567039875332,1.1001341356984062,1.4619779109693265,1.138768368189167,1.5502306788398097,1.378156221854729,1.2838237799791692
IOTX,7,1.4617507675123043,0.9437931397435133,1.3701535697637446,0.9732359224724745,1.2839768779904157,0.9943907419113291,1.5488041880761625,1.4078329191578889,1.2912196623255663
STG,10,1.3254700920897902,0.8621981112431737,1.1867709942466793,0.9096284071113433,1.0908774984716374,0.9611126782157385,1.5373150031361593,1.3046767064096452,1.1350151997753284
DCR,3,1.1892944606011098,0.776882635772282,1.0765948095773714,0.7968039665550068,0.9670814183218646,0.8127856151151805,1.530854733828435,1.3511413782640218,1.189835794749909
MNT,3,1.1694816289985457,0.7742739227227184,1.1530454048317547,0.7997156617136459,1.0118319067596113,0.812352797421508,1.5104236300327505,1.441819211544497,1.245557238149817
HOT,12,1.3513808736156114,0.8975105463193603,1.2711318800671563,0.9325370259437378,1.2186637673645047,0.9595018632808066,1.5056991576951908,1.3630899843153754,1.270100469839163
WEMIX,16,1.2725801797224872,0.8463870139138436,1.1875958784878857,0.8785821952705842,1.0225287547190065,0.933891370000852,1.503544074758249,1.3517185812331787,1.094911879010161
DGB,11,1.4125574660075355,0.9466983373320345,1.5868211661427478,0.9859724027735915,1.4992774791054417,1.0225656552491202,1.4920882506125188,1.6093971410142287,1.4661918982015718
BAT,8,1.1082073827472765,0.744242813469124,1.0641146942229054,0.7703082195005413,1.0702851104154352,0.7938113624801215,1.4890400856967791,1.381414175890353,1.348286458222922
CVX,27,1.75700541004397,1.1814345408500475,1.7708139294687626,1.2359237520710906,1.6325148957858178,1.3038662995650177,1.4871796526109662,1.4327857414353704,1.2520569757270668
THETA,10,1.3786279329527757,0.9321975137039659,1.4442053167949707,0.9561364092572782,1.3595929066385861,0.9785303783010765,1.47890110484738,1.5104594938674303,1.389423299253223
ICP,10,1.2426744153591545,0.8462365207708374,1.1558519181847797,0.8769198036664866,1.1921206209656257,0.8990560476878622,1.468471739115208,1.3180816687592765,1.3259691918334227
RSR,5,1.8055022254294184,1.2320275087104087,1.566383009653638,1.309936024497237,1.5991788944720464,1.381742430495258,1.4654723313112374,1.1957706180764265,1.157363962470815
JASMY,19,1.6808253033932021,1.1488498110697198,1.6856876119468303,1.1865746074306414,1.468717075555292,1.2415792871369524,1.4630505112136007,1.4206334784097117,1.182942636665688
KSM,5,1.3704936503280998,0.9392227160878468,1.353764863053583,0.990325109887999,1.3248927567048097,1.042746427528813,1.4591785599443654,1.3669903444200129,1.27058000078183
RUNE,22,1.6235025737778648,1.1217174579981035,1.5264878129903006,1.1677724608353546,1.353230224108039,1.2275923747023991,1.447336459107343,1.3071791502073464,1.102344924907258
WBT,68,0.3492069007712739,0.241713418902468,0.33515479059199277,0.28117363001283735,0.32094440712867217,0.3255966285772538,1.4447145812462312,1.191985146603865,0.9857117026398269
CHZ,29,1.2166266773879801,0.8428300104501888,1.179565800959686,0.8789821290878349,1.1350628805733025,0.9079072319903517,1.443501847707264,1.3419678989193813,1.250196981122147
SHIB,10,1.1921195671188944,0.8261340485715641,1.0191587559063726,0.8607211270212922,1.1026553838009634,0.885759573440968,1.4430098471067032,1.1840754501209787,1.2448698460208634
BTT,7,0.9576368717086419,0.6637760125530923,1.1258261285548614,0.6867820836496796,1.075661188624124,0.710551307912549,1.4427108747501554,1.6392770798155147,1.5138402767622672
BCH,11,1.0307493210752137,0.7157183170694412,0.8955863394785258,0.7442424957263697,0.8729243513758296,0.7681751495948904,1.4401606001865217,1.20335286498851,1.1363610913945608
VTHO,5,1.5688578991020345,1.0909085499019051,1.7832026698789327,1.15365966438542,1.4988889030585772,1.2640909139465804,1.4381204540409063,1.545692135148787,1.185744542992514
GT,13,0.6854950355595988,0.4793562311022568,0.6782804156250937,0.499186432141799,0.6439231542694444,0.5190280501447897,1.4300325959742626,1.3587717372743442,1.2406326673285066
ARB,17,1.2392890703235284,0.8682130493456448,1.1374057621491687,0.9027944632854628,1.1045401562941077,0.9380728185166916,1.4274020313995008,1.2598723279825013,1.177456733093108
WLD,22,1.6139770038063028,1.1330051493844386,1.519693528187865,1.1762565751955358,1.4629510456892505,1.2028373753221766,1.4245098574204857,1.29197452344548,1.216250073121816
FRAX,14,0.03977351688856366,0.02799388442693298,0.04613870277029626,0.0286146840420288,0.039497054702326076,0.029261415282983923,1.4207930661561734,1.6124134972983961,1.3497998753769909
TWT,10,0.9536526243818271,0.6714024641029726,0.9453586245761179,0.7021488180050482,0.7930292704141475,0.7314231282436343,1.4203889252267712,1.3463792864624904,1.0842277743095818
KAVA,25,1.1146098297905382,0.7866062567915224,1.0095005718792462,0.8287863010947746,1.1027478053589757,0.8523065765346663,1.4169857157466623,1.2180468843968095,1.2938393715587186
ZEC,39,1.1616194017888435,0.8304818837474827,1.11972125561317,0.8780613583046126,1.14637455416923,0.9065961555329674,1.3987293696848984,1.2752198294833992,1.2644820377550603
MINA,22,1.167059250973509,0.8354115204647332,1.1549734449360498,0.8574479760924744,1.107773675530884,0.8825557685497697,1.396987260032376,1.3469895283903357,1.2551883008494706
OKB,9,0.7265476827000585,0.5207683695009391,0.7563196120217615,0.5490789831047388,0.7250552907782333,0.5707151509995183,1.3951455680695837,1.3774331841025698,1.270432876205253
CFX,9,1.4005737232580653,1.009601301584239,1.3282907802041821,1.0466733591180437,1.2506594206761248,1.0790772789956176,1.3872542765746467,1.2690595099539337,1.1590082054551387
GNO,55,0.9497602680166309,0.6886771209464059,0.8573535192486729,0.7247845336446004,0.8032419494580253,0.7636983869291342,1.3791082048891574,1.182908132624527,1.051779031101398
DOGE,25,1.1580991580868008,0.839855487523111,1.1201532092073827,0.8804030847988256,1.0525670856048546,0.9134532153029784,1.3789267026191008,1.2723185874153777,1.1522944667239845
CRV,43,1.4095848365997052,1.024024944336848,1.4381655507364737,1.0677534418032766,1.393832948988777,1.1292867531569344,1.3765141605144622,1.3469079044199812,1.2342595404509091
ASTR,11,1.0583806924049726,0.7731239459924021,0.9618087525422112,0.8025765126935777,0.9855560079466404,0.8296617208118663,1.3689663835808468,1.1984013204102175,1.1879010242659185
ROSE,11,1.2934618908659221,0.9472003780416565,1.1708676707622525,0.9816508579005025,1.1842561363095645,1.0090309380909983,1.3655631066577103,1.1927536774800318,1.173656913384715
GRT,9,1.2364811305996577,0.9066934802707403,1.1446680708597918,0.935299485269854,1.1357763875189326,0.9513624879895131,1.3637256222802465,1.2238519200398474,1.1938418866179348
XEC,17,1.0019759204430725,0.7388213343895003,0.9231354366173968,0.7664641812492269,0.992930694187793,0.7837242643850189,1.3561816285002395,1.2044077977823024,1.2669388193141327
CHEEMS,78,2.6465870038675,1.9564430231703112,2.599397035871376,2.1103902496037983,2.5485842249987067,2.2523229749115083,1.352754449030081,1.231713914693921,1.1315358646993503
BORG,21,1.0277506302554276,0.7662423842416615,0.9497892813209828,0.8017954664145263,0.9351471041317247,0.821107747278712,1.3412865842348005,1.1845780141015965,1.1388847654049765
RETH,10,0.8270132598080181,0.6175848803088348,0.6861137374908595,0.6459598979859,0.7575763076810806,0.6771522021690137,1.339108657249599,1.062161505118443,1.1187681369926248
CELO,34,1.0742896733417908,0.8056085076236932,1.104579649802063,0.8334425428887187,1.0616273921824384,0.8739230266878693,1.3335133171701818,1.3253218943846818,1.21478363627282
POL,45,1.1625540439447823,0.8742307718464523,1.2136434557430873,0.890449248010438,1.207359236645845,0.8936334445309185,1.329802246024086,1.36295634866869,1.3510676486370827
CHEX,37,1.7389080847733287,1.3150112503274909,1.7043672478274439,1.3865149873319498,1.7825625143893877,1.432688603876505,1.3223522493364757,1.2292454559810655,1.244207924573567
BSV,5,1.0334092768158123,0.7821440244119334,0.9359779597121172,0.8143103748448033,0.973524179496241,0.8411280442806673,1.321251898066723,1.1494118073719768,1.1574030685527776
MKR,25,1.0517998650402305,0.8007757607277639,1.0164292281073801,0.8354637435306773,0.9954350145058087,0.8803233641747068,1.313476152280546,1.2166048329182317,1.1307606443446128
POLYX,6,1.184132129492301,0.909839521283377,1.1089087297850584,0.9397773133837701,1.1726935919110657,0.9602246621470353,1.3014736135247453,1.179969673658446,1.221270019548296
OP,30,1.2302762383356751,0.9474836990111227,1.191727659127036,0.9784386820452533,1.1656993273041762,1.0051462091034093,1.2984669178157888,1.2179891095841997,1.159731108516024
UNI,32,1.214762255675493,0.9369680808348055,1.2060106352773394,0.9704272929049711,1.2026192645468416,1.0020125946255154,1.2964820045878005,1.242762486272568,1.2002037409482857
TEL,36,1.4661685620791678,1.1309182967709057,1.4813326356908663,1.1847300852587028,1.4956791794948558,1.2144728029503709,1.2964407475460404,1.2503545357062458,1.231546046861929
MX,48,0.583908341973426,0.45559438452018963,0.5618762354633257,0.47903560772039633,0.5411290920696757,0.4963945790676766,1.2816407791952276,1.1729320877359117,1.090118858844146
PEPE,44,1.4717529734091779,1.1733345085613833,1.3414567301279294,1.2264756688699292,1.2904966908621758,1.2728646642532095,1.2543336641600042,1.0937491579950733,1.013852239836755
GLM,9,1.2205222187317553,0.9735669617656154,1.222092863702016,0.9896512828331432,1.0368534290426559,1.0073603870935557,1.2536602685430833,1.2348722069085247,1.0292775478636735
RAY,34,1.4746767580096611,1.186691914209852,1.5160660842815294,1.2227608932746117,1.394953048666855,1.2653171540700276,1.2426786938980379,1.2398712557950986,1.1024532815190562
WAVAX,33,1.0594131735317287,0.8535472081896714,1.0530269492161288,0.8872170614966027,1.081139968248833,0.9080507497623256,1.241188727895541,1.186887623012828,1.1906162387199306
ELF,8,0.9577117688776953,0.7720118460304161,0.8182250448493394,0.8289172211827655,0.9009586326009069,0.886620344586477,1.2405402505183358,0.9871010324551232,1.0161718463849567
DOGE,24,1.0441474512919937,0.8466218037971479,1.0585798648014346,0.8814492406734603,0.9880895675922027,0.9136552517556088,1.2333103714184206,1.2009538563929556,1.0814687111944759
MOG,29,1.9091811396162777,1.5480240084651216,1.8920925305591878,1.59167792363123,1.801425721528964,1.623211411392776,1.233302021917119,1.188740826562824,1.1097911885570553
VRSC,19,0.9214025501405829,0.7519311616159966,0.8575905741698481,0.8048129554071353,0.7808651475342107,0.8730756727222615,1.2253815205109608,1.0655774964954607,0.8943842692346046
AAVE,73,1.1044057126093028,0.9064007639319451,1.1154542783744676,0.9483852568176641,1.0944874660182942,1.0011830031496691,1.2184518775319835,1.1761615549754632,1.093194213820145
KAS,47,0.9778980980901232,0.8058732503792985,0.8869476894433264,0.8562150714886907,0.8638715705520132,0.8946275885796291,1.2134639009668806,1.0358935727459238,0.9656214290502194
TFUEL,12,0.9511833895218973,0.7889060011667054,0.9701458855387982,0.7976190451153143,0.9579119288826448,0.8114953061920807,1.2056992697675026,1.2163023080755815,1.1804281818678903
APT,43,1.0231808739955854,0.8499432772722204,0.9729915368027455,0.9010617355519578,1.0692542711183048,0.9228445703672947,1.203822538933831,1.079827828008617,1.1586504439124983
BONK,32,1.4314097123032452,1.189614676634922,1.2737522297618065,1.231360031228057,1.2526091913082156,1.272820031635921,1.2032549197798164,1.0344271354101617,0.9841212113061035
OHM,14,0.40745549483050186,0.338916739582408,0.45838630368486044,0.35300350314267975,0.5140585029269873,0.37453432030026534,1.2022288876393155,1.298531883122945,1.372527095820925
BNB,6,0.5873870489647864,0.489874420848032,0.5607169555795269,0.5103754447983598,0.5842521734980162,0.5252257195070985,1.1990563784652162,1.098636232001828,1.1123830227626923
SAVAX,36,1.0115756398494014,0.8507858795398701,0.989051744567598,0.8864537681766763,1.014290496643887,0.9074680507268597,1.1889896907979844,1.1157397938551865,1.1177148284520488
PYUSD,59,0.02589320072559799,0.021843213091492217,0.02492861160820961,0.022877812282546667,0.023411790427303514,0.02394243652157793,1.1854117165428935,1.0896414089046218,0.9778365876089438
NEXO,43,0.6247049634300503,0.5276996675269229,0.6210863037015794,0.5464217249194554,0.6274376372139487,0.5663463563691922,1.1838267140810323,1.136642771282803,1.1078691160589584
AVAX,10,1.0287322512014507,0.8706703369235644,1.1039193500378546,0.8991250867630964,1.1417569488831387,0.9198997020271577,1.181540483894724,1.2277706031004314,1.2411754742034162
BABYDOGE,32,1.3336506230650653,1.131006347166604,1.2890634462537962,1.2063131965210272,1.4377788280311048,1.2649777908613502,1.1791716522246984,1.0685976494093063,1.1366040087170943
SPX,79,2.3707237919616535,2.0319114146062582,2.437889980836056,2.1668155522984645,2.3168915427816708,2.254287910778552,1.166745643988151,1.125102678098303,1.0277709123594145
FET,21,1.2618771745673318,1.0823057482516165,1.2394498400545344,1.1061587326287874,1.2116708997742962,1.1369227404156375,1.1659156172881826,1.1204990780201867,1.0657460324272625
BLUR,16,1.1605126069505884,1.0019056996711388,1.2137468981424835,1.020994342277815,1.1796766560160363,1.0433322247839274,1.1583052250641053,1.1887890538498402,1.1306817023315328
SEI,18,1.1955846345913292,1.0354063655498769,1.2139745249540528,1.0713716328687974,1.165754590774942,1.097699914690437,1.1547008733680963,1.133103106065455,1.0619975233428867
KCS,11,0.49026855342942033,0.4287645090077537,0.503988405060019,0.4449388726174428,0.4583729064635634,0.4781274344098286,1.14344481208111,1.1327138087423232,0.9586835506089523
PAXG,31,0.15683695652986682,0.13768637443327836,0.1692686062606917,0.14116853097811186,0.16671809681370314,0.14843732143256852,1.1390884332266928,1.1990533944632233,1.1231548454573748
NEAR,27,1.0451578479248143,0.92359939602436,1.0032114862058226,0.9600785441270066,1.0278747141281526,0.9776972242134496,1.1316138278388914,1.0449264722586178,1.0513221155507222
FLOKI,21,1.2009171442982232,1.0624211430544719,1.1291126841246626,1.1064882782829089,1.0664228046223503,1.1441480974254712,1.1303588526538297,1.0204470361645974,0.9320671047935
ETH,34,0.6893111361794492,0.6154632109855396,0.6681581934880692,0.6438440266026263,0.6762256629900566,0.6791085561513013,1.1199875538875137,1.0377640637806977,0.9957548861148461
GHO,19,0.03319863363410737,0.029990822243701663,0.033178518459099283,0.03047431693130242,0.030544795514706406,0.031087988866831617,1.106959768036349,1.0887370678034518,0.9825272276552841
MSOL,31,0.8757466855688776,0.7997343239969051,0.9196388243945044,0.8222283122289739,0.8931491125761569,0.8501378588307329,1.0950470166043125,1.1184713670360742,1.0505932694311262
WBNB,19,0.5338368175885664,0.4893874647375217,0.5799720542917628,0.5083224244191995,0.6093608271166874,0.522585182232811,1.0908265046692291,1.1409531164288669,1.1660507183022613
TAO,70,1.113555985142369,1.023120445071633,1.1106112415825216,1.0765699356903566,1.0965480446997218,1.1235863373118495,1.088391880453923,1.0316201528239182,0.9759357232157022
ARKM,26,1.1951231692320587,1.0999228540333674,1.1099116213447522,1.1484398955923951,1.173518798385045,1.1629238497743621,1.0865518112016639,0.9664516407036094,1.0091106125416025
PYTH,8,1.1291438298404308,1.0399964397086015,1.1875015193644571,1.0709370306723676,1.1443359040099501,1.1108320189993444,1.0857189378040637,1.1088434570414534,1.0301610724552095
CORE,6,1.2078320303360888,1.1139231578319764,1.2726296440137066,1.160309838989111,1.1676655569202576,1.196924333833325,1.08430462356747,1.0968015621779534,0.9755550321051942
RENDER,17,1.0666975051829608,0.9852204924816241,0.9323321023324419,1.0275458211524928,0.9362852984466187,1.0575521153450402,1.0826992671418234,0.907338712434975,0.8853325380954331
AIOZ,26,1.257213756409454,1.162129421941914,1.250984607127575,1.1992830066592997,1.2927622111616974,1.2373884328188423,1.081819057905491,1.0431104252967731,1.0447505220464284
BUSD,5,0.059938316862524335,0.05564764683677441,0.06526196467260147,0.054643835305823,0.05567090714626803,0.05407940536334607,1.077104249139866,1.1943152289247707,1.0294289808149526
BTC,40,0.4992068025360753,0.4651746842148376,0.4943611025370843,0.47950867957429405,0.47475297028234315,0.4959602344196666,1.0731598676283944,1.030974252595336,0.9572399908993944
BSC-USD,5,0.031787153523344755,0.029695437850180674,0.03060403350221689,0.029288777396759138,0.032526141853022175,0.027606733558058157,1.0704389571124426,1.0449064871380833,1.1781959565994393
LDO,47,1.2070109265439328,1.1283599289162758,1.2413342573930817,1.165780104098638,1.2681593697498403,1.1991829807853616,1.0697038202191358,1.0648099526049648,1.0575194862416286
STX,20,1.0358149656448998,0.9711076418682203,1.0848789288880478,1.003660056603209,1.1566340793886545,1.0179843841611529,1.0666324936463227,1.0809226906565519,1.1362002181809034
BTC.B,24,0.49236758247154516,0.4617287039336664,0.4696065279804335,0.4771108090585758,0.47215223149678104,0.49104997451385646,1.0663568850644392,0.9842714083695786,0.9615156419959408
XAUT,21,0.15417409100612736,0.14460709881475858,0.16121203767662115,0.14860797054476063,0.17740502846395612,0.15320039265615654,1.0661585238192495,1.0848142067054485,1.1579933013756991
USDY,11,0.12446101000474195,0.11675834431394129,0.11234754202454288,0.11880979189736195,0.10876574829436249,0.11512348905549372,1.0659710082055431,0.9456084404356022,0.9447745997511718
CET,25,0.4487019573545802,0.4220948022152963,0.4592749792846245,0.4588971498008048,0.4396356206545481,0.4977273959976034,1.0630359696438823,1.0008233424068633,0.883285959723754
AR,39,1.1722161805246099,1.1059235112415071,1.1719842276904964,1.133870027152278,1.1489822196343156,1.1411889036888816,1.059943267874541,1.0336142587999637,1.0068291199820136
INJ,16,1.0596336687891428,1.002964154521014,1.1146290349092935,1.044383523400488,1.1488780521304387,1.0732579215165816,1.0565020335100535,1.067260264007314,1.0704584882140922
TIA,20,1.2698463938273068,1.202563124244578,1.3449588726906534,1.2181219980465912,1.2600613067633843,1.2361367933100367,1.0559498858947587,1.1041249356365461,1.019354260453072
LSETH,9,0.6459184396069105,0.6234081466575678,0.600510529148115,0.6507566577230006,0.6615780734683424,0.6829189303063656,1.036108435653324,0.9227881451867169,0.9687505267595241
SUPER,12,1.109510679055511,1.0760089263002066,1.1545001247879703,1.1227087222543928,1.171975981884392,1.1649198957066504,1.0311351996590754,1.0283166968452337,1.0060571428162117
TON,36,0.7176826493739619,0.6960750832010747,0.7117205939130908,0.7361450221079197,0.7359467969255971,0.7608337066553333,1.0310420049422246,0.9668211731909964,0.967289948497234
BEAM,27,1.209056199463149,1.1756052621734818,1.2617953522535157,1.2280979005979455,1.233024840927736,1.2743468716587114,1.0284542255517148,1.0274387340285847,0.9675739536463962
